Desc,Cantidad,Valor,Fecha,Lugar,UUID
24/237ML COCA COLA,1,122.85,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
PEKEPAKES GALLETAS,1,80.01,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
PEKEPAKES GALLETAS,1,80.01,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
PEKEPAKES GALLETAS,1,80.01,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
PEKEPAKES GALLETAS,1,80.01,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
8/100GR SURTIDO ESP,1,110.48,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
24/28.3GR MRS FIELDS,1,126.86,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
24/28.3GR MRS FIELDS,1,126.86,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
29 PZ SABRIMINIS,4,59.33,2014-03-14T12:45:15,72410,CBED6FF0-A508-4CC2-A1D7-E922847C87EF
CONSUMO,1,110.3448,2014-05-13T21:31:00,89120,CCF48DD2-7C79-41AE-ABBB-4A7FD698B974
CONSUMO ALIMENTOS,1,1179.31,2014-05-22T19:21:34,11550,7EF54E7F-BB2F-478C-8583-5C3411003A91
CONSUMO BEBIDAS,1,350,2014-05-22T19:21:34,11550,7EF54E7F-BB2F-478C-8583-5C3411003A91
CONSUMO,1,822.413793,2014-07-24T16:50:13,6140,69EC676E-9EA1-4B18-A6F2-405896F123ED
Consumo,1,993.11,2014-09-07T14:46:53,,3716BB2E-CAEF-4149-98DA-6CFF7B765027
Estacionamiento de autos,1,417.24,2014-06-10T15:55:28,15620,3C0FDB2D-8842-4D8F-9B08-1CFA3F983F92
consumo de alimentos,1,4133.62,2014-09-11T18:40:55,94299,DB19048A-FB84-4E05-84EE-4C5180F3515A
CONSUMO,1,89.66,2014-09-10T10:52:33,15620,9E81319A-F2B4-4960-8A13-3095D8016A36
SERV 30 TRANS,1,413.79,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
MATERIALES DIVERSOS,1,50,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
MATERIALES PELIGROSOS,1,50,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
SEGURO,1,50,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
LAVADO DE CARROCERIA,1,51.33,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
LAVADO DE INYECTORES,1,413.79,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
LAVADO DE CAMARA DE ACELERACION,2,413.79,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
CAMBIO DE FOCOS DE STOP,1,413.79,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
TAMBO,4,51.68,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
FILTRO ACEITE,1,85.65,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
ARANDELA CARTER,1,14.03,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
LIMP. SIST,1,34.85,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
LIMP INYECTORES,1,54.95,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
FOCO 2 FILAMENTO,2,32.44,2014-08-15T18:53:38,4815,5D09DE9E-A39D-48AC-828A-1B3A51DCE52F
CONSUMO,1,780.15,2014-09-10T17:16:57,4000,2BBC3542-5A97-46EA-9F05-BC6AE0040E8E
CONSUMO,1,572.4138,2014-05-02T15:45:39,15530,47c91dba-659d-4e6d-8ae8-c473e3f7d92e
CONSUMO DE ALIMENTOS,1,277.59,2014-06-23T17:03:05,62370,EE03E482-7636-46F9-8CC3-25A63F9BA250
CONSUMO DE ALIMENTOS,1,553.45,2014-09-08T16:43:41,83249,79536178-6935-4836-9F98-6F65E1A70F2C
CONSUMO,1,83.62,2014-05-27T15:44:55,44110,5BF72E10-FDFB-46BC-ACE2-81EC56BD26A4
RENTA INTERNET 1/2HR,1,9.91,2014-08-27T13:11:48,22710,BE5D3CB9-97DE-4D7A-B6D6-199F1FFD3519
SCANEO DOCUMENTOS,2,4.22,2014-08-27T13:11:48,22710,BE5D3CB9-97DE-4D7A-B6D6-199F1FFD3519
COPIA CARTA COLOR 1-49 HOJAS,1,10.78,2014-08-27T13:11:48,22710,BE5D3CB9-97DE-4D7A-B6D6-199F1FFD3519
Consumo de Alimentos,1,203.45,2014-09-25T16:16:40,7760,D8C51224-8534-4139-9677-0CE8E2DDFDD8
Habitacion ( 2),1,1986.6,2014-09-24T08:07:45,36250,eba72a21-b3d9-41d8-9e96-51a598d9af6d
CONSUMO,1,421.98,2014-04-22T17:21:06,98608,62A22B16-719D-4ECA-95D3-3267A4AFD3F9
Estacionamiento de autos,1,113.79,2014-09-07T18:41:55,15620,8A341484-5A12-456B-BA5A-6FC52AF0D012
PQT. DE ALIMENTOS TASA 16.00% (CONSUMO:2014-08-22),1,343.1,2014-09-05T01:07:58,53000,FB01AE26-F1C9-579B-6FD4-2A20BE788EA8
CONSUMO,1,439.64,2014-04-26T02:40:14,4830,5406742A-85B4-4C68-8CB1-32713730A61E
Pago de peaje efectivo,1,43.1,2014-08-30T22:28:47,62130,7A425C0E-016A-4684-AC28-80F6064ECA0B
Pago de peaje efectivo,1,50,2014-08-30T22:28:47,62130,7A425C0E-016A-4684-AC28-80F6064ECA0B
Pago de peaje efectivo,1,50,2014-08-30T22:28:47,62130,7A425C0E-016A-4684-AC28-80F6064ECA0B
Pago de peaje efectivo,1,43.1,2014-08-30T22:28:47,62130,7A425C0E-016A-4684-AC28-80F6064ECA0B
CONSUMO,1,189.65517,2014-08-19T16:50:08,80027,A1929DBB-B432-420E-B37C-02C8619B675D
CONSUMO DE ALIMENTOS,1,246.55,2014-07-16T20:26:35,27100,9AA88FA6-8D96-44C4-8D1E-F5E1FD799EB1
CONSUMO,1,387.93,2014-07-16T19:17:55,88280,E322ED2C-7B58-4AC0-BF04-3D7CD793742E
E412101 - Estacionamientos públicos para vehículos Administrado por el Aeropuerto,1,909.48,2014-05-19T10:30:56,45659,C927A738-7BC1-FE40-8847-C7282EC82429
Consumo de Alimentos,1,68.9656,2014-05-07T15:08:54,47180,DD57C07B-5D7A-4336-AFAF-0C8B76F1AB2F
ESCOBILLA LIMPI,1,156.21,2014-05-31T12:48:35,11500,4aad6770-4ca7-4830-8219-6f4a7feff2b3
ESCOBILLA LIMPI,1,165.87,2014-05-31T12:48:35,11500,4aad6770-4ca7-4830-8219-6f4a7feff2b3
Pago de peaje efectivo,1,99.14,2014-08-11T11:44:28,62130,D02FED5D-473C-456B-B62E-261A84CB6EAE
Pago de peaje efectivo,1,99.14,2014-08-11T11:44:28,62130,D02FED5D-473C-456B-B62E-261A84CB6EAE
Pago de peaje efectivo,1,56.03,2014-08-11T11:44:28,62130,D02FED5D-473C-456B-B62E-261A84CB6EAE
Pago de peaje efectivo,1,56.03,2014-08-11T11:44:28,62130,D02FED5D-473C-456B-B62E-261A84CB6EAE
10/250 ALPURA FRUTAL,1,61.28,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
10/250 ALPURA FRUTAL,1,61.28,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
10/250GR LALA SABORE,1,50.43,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
10/250GR LALA SABORE,1,50.43,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
10/245GR DANONE SAB,1,50.13,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
10/245GR DANONE SAB,1,50.13,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
10/245GR DANONE SAB,1,50.13,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
PEKEPAKES GALLETAS,1,84.4,2014-06-10T15:52:04,9210,114C259C-C51F-47A0-8C08-6364BA3783CB
SERVICIOS DE ESTACIONAMIENTO DE MAYO,1,1422.42,2014-05-06T16:42:23,6760,E11FC3E2-62BC-4717-846F-E5C59B5DEC0F
CONSUMO,1,527.59,2014-08-11T20:38:18,64050,7D70F378-6DC9-3446-9B8C-D4EA3DF74313
PQT. DE ALIMENTOS TASA 16.00% (CONSUMO:2014-07-22),1,338.79,2014-07-23T23:49:55,7420,AEB48071-F400-A70C-E148-3B3EA2E4C64C
TRANSPORTACION DE PASAJE,1,390,2014-08-24T15:32:19,44190,5559f5a2-10f6-442b-814b-c7b3ef64a19c
CONSUMO,1,336.21,2014-07-29T16:30:03,38044,E9B1C1AD-6D26-4A0D-9ED5-8C26F66AEC09
PROPINA,1,40,2014-07-29T16:30:03,38044,E9B1C1AD-6D26-4A0D-9ED5-8C26F66AEC09
HABITACION,1,1456.2,2014-06-20T11:28:35,78730,1FD84160-DB8F-4EED-A537-2F042B3A257B
CONSUMO,1,418.1,2014-05-23T19:18:26,62290,70E66437-E042-4FBD-8B09-5C07EE6BE6E2
CONSUMO DE ALIMENTOS .,1,80.17,2014-06-03T11:13:12,47910,4FC22CDF-8FE5-4D49-8E49-B2503638E56C
Alimentos                          (  5),1,631.06,2014-07-26T05:43:33,37128,8a6a7431-adef-48fb-b558-42934775265d
REFRESCO SURTIDO LATA 24/355 ML PEPSI,1,107.6,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
MINI BOLLOS RELLENOS ROAST BEEF/PAVO 12 PZ KIRKLAND SIGNATURE,1,113.77,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
MINI ROLES DE CANELA 510G 32CT UPPER CRUST,1,81.74,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
DANUP YOGURT P/ BEBER 12 DE 250GR DANONE,2,77.24,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
HOJALDRITAS ATUN/POLLO 12 PIEZAS KIRKLAND SIGNATURE,1,104.95,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
SURTIDOS MINIBRIK 40/250ML JUGOS DEL VALLE,1,193.35,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
ALL BRAN VARIETY 24 PZ 906GR KELLOGG'S,2,90.54,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
BOLLOS C/ CHISPAS CHOC 32 PZ 765G CAFE VALLEY,1,86.47,2014-05-22T21:51:58,53100,761DCCD3-932B-4D09-9A90-91E656AA6AC1
CONSUMO SEGÚN FOLIO 8470 DE FECHA 27/03/2014,1,187.03,2014-03-30T15:36:25,22010,5905b7bb-0c90-43be-85eb-abcdd4957749
CONSUMO,1,225,2014-09-04T20:26:57,77500,7E6F4AC1-A6CB-40A0-BACA-D45DCDAE0DB5
COPIA CARTA B&N 1-99 HOJAS,12,0.6,2014-07-24T20:54:01,34240,CB423655-B8C1-408B-A22D-16F0FBEAC80D
Renta habitacion                   (  1),1,989.95,2014-07-02T14:21:33,58295,29db3aac-24d3-49ce-a84f-e7726ec57223
CONSUMO SEGUN TICKET 9653,1,76.72,2014-04-24T21:27:20,22226,4C3CDF37-F7CB-E341-8D43-8DC6021702DB
CONSUMO SEGÚN FOLIO 377 DE FECHA 16/07/2014,1,180.17,2014-07-16T20:24:45,15620,44d56b41-b11c-4ee6-8600-f29f927c206e
CONSUMO RESTAURANT,1,216.38,2014-07-03T09:13:31,85420,00CAE30D-1C8A-46E1-9D7B-930C40595CAA
Estacionamiento de autos,1,248.28,2014-06-27T13:50:44,15620,72357376-2302-47C7-BC6C-A2D6AE4BF1CA
ESTACIONAMIENTO CENTRO BANAMEX,1,137.93,2014-09-07T23:16:18,11200,70E55B63-4D4A-4D0C-80B6-806A8999DD28
RENTA DE HABITACION,1,4200,2014-08-22T13:00:34,68130,711805cd-f45a-4fe9-9a4d-c9d1e0fbcb16
CONSUMO DE ALIMENTOS,1,862.07,2014-03-24T17:53:47,44130,FC2601AC-6045-4630-8657-0D0FEA590A72
CONSUMO DE ALIMENTOS,1,226.29,2014-06-11T09:19:32,55340,d5247bac-2c68-41e1-8819-6fb3dff51eef
Consumo,1,323.27,2014-09-25T22:03:56,43642,11715fed-b7ba-409b-891d-19eecfd98785
CONSUMO DE ALIMENTOS,1,146.55,2014-03-12T15:41:28,58230,E0D4C987-83E9-49C1-9231-126407018558
CONSUMO,1,596.55172,2014-05-12T15:58:42,80027,8F4C710B-2289-404B-A42E-383259DB7431
Variada 12 MTY,1,145.69,2014-03-27T18:37:44,66220,ee3303a5-b40d-4c4b-84b7-3a4b331d4f01
Bot Leche SK,1,22,2014-03-27T18:37:44,66220,ee3303a5-b40d-4c4b-84b7-3a4b331d4f01
CONSUMO SEGUN TICKET 4963 DEL DIA 22 JULIO 2014,1,281.03,2014-07-23T22:47:20,23000,2794EF4D-BB12-E441-8D21-FDD89F75B378
IMPRES COLOR COUCHE T/C 1-50,21,12.93,2014-06-09T12:35:13,37200,F2ED5B2C-FC33-4F39-BF0E-B64C2D9AF1C7
SOBRE MANILA OFIC 90G OD C/50,1,80.09,2014-06-09T12:35:13,37200,F2ED5B2C-FC33-4F39-BF0E-B64C2D9AF1C7
CONSUMO,1,200.86,2014-06-30T20:27:54,97295,c79d82c6-f5ab-40e3-b12f-253e10310812
Consumo del ticket 8577 con fecha de expedición 30/09/2014.,1,116.38,2014-10-01T00:03:43,81270,557924e1-83be-4ed3-a9f5-64d954d2c846
YOLI LIMON,1,16.38,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
YOLI LIMON,1,16.38,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
YOLI LIMON,1,16.38,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
YOLI LIMON,1,16.38,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
YOLI LIMON,1,16.38,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
FANTA NARANJA,1,15.09,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
FANTA NARANJA,1,15.09,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
FANTA NARANJA,1,15.09,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
FANTA NARANJA,1,15.09,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
FANTA NARANJA,1,15.09,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
COCA COLA,1,18.53,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
COCA COLA,1,18.53,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
COCA COLA,1,18.53,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
COCA COLA,1,18.53,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
COCA COLA,1,18.53,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV SERVILLETA P 500H,1,26.64,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV SERVILLETA P 500H,1,26.64,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV VASO CRISTAL 12OZ,1,16.29,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV VASO CRISTAL 12OZ,1,16.29,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV VASO CRISTAL 12OZ,1,16.29,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV VASO CRISTAL 12OZ,1,16.29,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV VASO CRISTAL 12OZ,1,16.29,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV TENEDOR GRANDE,1,9.4,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV TENEDOR GRANDE,1,9.4,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV TENEDOR GRANDE,1,9.4,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV TENEDOR GRANDE,1,9.4,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
GV TENEDOR GRANDE,1,9.4,2014-08-21T18:12:00,40800,DC142A4A-450D-4CD2-906E-FE5F238532B7
ALIMENTOS Y BEBIDA,1,84.57,2014-08-11T23:13:31,2770,EEE20C25-2088-4490-AF8E-2C8960FE83F0
ALIMENTOS Y BEBIDA,1,93.88,2014-08-11T23:13:31,2770,EEE20C25-2088-4490-AF8E-2C8960FE83F0
UN CONSUMO DE ALIMENTOS,1,136,2014-05-22T11:07:39,24010,3E21E843-216A-4107-A566-E20BE14D0DEC
CONSUMO,1,239.66,2014-08-15T22:25:01,89318,F5F59C84-2457-4663-BDE1-78A3987E8533
CONSUMO,1,50.86,2014-05-03T19:31:40,15620,5E7A6EB1-490F-4ECF-AA03-941019BA2F3A
CONSUMO DE ALIMENTOS Y BEBIDAS,1,129.31,2014-05-22T13:50:57,,d3941c64-2b88-4e78-b218-46118d2481d1
galletas mis fiel,1,12.93,2014-06-10T17:16:15,11520,51dbb4f8-7122-45f3-a147-8f38c329bdb4
bag selvatica,1,58.62,2014-06-10T17:16:15,11520,51dbb4f8-7122-45f3-a147-8f38c329bdb4
refresco dieta,1,13.79,2014-06-10T17:16:15,11520,51dbb4f8-7122-45f3-a147-8f38c329bdb4
ALIMENTOS Y BEBIDAS,1,555.17,2014-09-04T09:01:49,,e5d6b3b3-d408-4836-9c59-3c88c2b134ea
CONSUMO DE ALIMENTOS,1,603.45,2014-09-23T15:33:48,0,DAD01FA6-2FBF-4AAC-8BC4-78DA8EFFC847
CONSUMO,1,125.8621,2014-07-08T11:42:38,86035,8c80415f-bc56-41c6-9db5-05376b4fa1ab
"COMPLETA PIZZA DE PEPPERONI 18""",2,141.11,2014-05-30T14:21:46,64344,6BDA4C0C-3FCB-421D-B8CE-374B012B9DA0
"COMPLETA PIZZA HAWAIIANA 18""",1,141.11,2014-05-30T14:21:46,64344,6BDA4C0C-3FCB-421D-B8CE-374B012B9DA0
CONSUMO,1,249.56,2014-05-11T18:35:45,4850,8C183219-65EA-4512-B01D-7AA2925F9F00
NECTAR MULTISABORES 24/340 ML KERNS,1,128.9,2014-07-25T11:36:00,22548,4035C75A-CD2E-4004-B6BF-12FBF33786EF
NUTRIGRAIN 3 SABORES 25 PIEZAS KELLOGG'S,2,96.07,2014-07-25T11:36:00,22548,4035C75A-CD2E-4004-B6BF-12FBF33786EF
TE EN LATA 24/460 ML ARIZONA,1,154.33,2014-07-25T11:36:00,22548,4035C75A-CD2E-4004-B6BF-12FBF33786EF
BARRAS DE HIGO 24 PZ NATURES BAKERY,1,111.51,2014-07-25T11:36:00,22548,4035C75A-CD2E-4004-B6BF-12FBF33786EF
CONSUMO,1,197.41,2014-06-25T08:51:02,90000,F2B8DA34-AC6F-487A-B1F5-4138750D4D58
CARGO POR VIAJE,1,15,2014-08-02T15:41:43,55024,B6B29FE5-5F4F-4C91-BDEE-EB97DFC27300
4/2LT ARMA TU PACK,1,47.62,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
300 CUCHARAS/PLASTIC,1,83.77,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
SABRIT ADOBAD 220GR,1,56.26,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
SABRITAS SAL 220GR,1,56.26,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
140/VASO 12 PLASTICO,1,34.92,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
140/VASO 12 PLASTICO,1,34.92,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
24/250ML AGUA,1,57.29,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
300 PZAS CHAROLA 855,1,60.85,2014-07-17T14:25:12,32618,23D802A7-5A8A-4F40-BD97-A8E47762E84D
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT MOCH,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT MOCH,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT MOCH,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT MOCH,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
STARBUCKS LIGHT VAIN,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS MOCHA,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
CAFE STARBUCKS COFFE,1,18.9,2014-06-05T10:48:23,57000,BED953BE-5E9B-4347-B72D-84AF6D59201B
ESTACIONAMIENTO CENTRO BANAMEX,1,275.86,2014-09-15T11:51:20,11200,D3E2E217-85E4-41BE-8FA8-E0D822CF8B04
CONSUMO,1,126.4138,2014-08-20T23:35:23,91190,42aefc38-bba7-4c08-9b5a-73be88489d89
Guia: 038911891 para servicio ECOEXPRESS al cp 80000,1,79.31,2014-09-18T17:52:43,45034,DD901B10-E432-4901-B21C-7B253A03B0BF
Guia: 038911892 para servicio ECOEXPRESS al cp 80170,1,79.31,2014-09-18T17:52:43,45034,DD901B10-E432-4901-B21C-7B253A03B0BF
REFRESCO SIDRAL MUNDET,1,18.28,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
REFRESCO TORONJA TORONJA SQUIR,1,15.68,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
REFRESCO MANDARINA PENAFIEL,1,14.53,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
JUGO OCEAN SPRAY 1890 ML.,1,53.1,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
JUGO OCEAN SPRAY 1890 ML.,1,53.1,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
BEBIDA AMI 3785 ML.,2,24.9,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
AGUA E PURA 5 LT.,1,17,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
GALLETAS LA MODERNA 303 GRS,1,16.53,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
GALLETAS LA MODERNA 303 GRS,1,16.53,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
GALLETAS LA MODERNA 303 GRS,2,16.53,2014-06-24T17:32:16,58010,E425BB64-EB64-4DB8-BCB8-024AB651F0DE
JUGOS,40,2.5,2014-09-01T22:07:34,76000,37775FCC-8FFD-4311-B16B-927F78960210
PERON BOLSA,1,32.08,2014-09-01T22:07:34,76000,37775FCC-8FFD-4311-B16B-927F78960210
PERON BOLSA,1,29.35,2014-09-01T22:07:34,76000,37775FCC-8FFD-4311-B16B-927F78960210
PERON BOLSA,1,28.58,2014-09-01T22:07:34,76000,37775FCC-8FFD-4311-B16B-927F78960210
PLATANO CHIA,1,17.15,2014-09-01T22:07:34,76000,37775FCC-8FFD-4311-B16B-927F78960210
PLATANO CHIA,1,14.08,2014-09-01T22:07:34,76000,37775FCC-8FFD-4311-B16B-927F78960210
ALIMENTOS Y BEBIDAS,1,927.59,2014-07-15T17:58:34,53100,D5B4F45B-CDF6-67D9-E19F-3A6DF11E0B19
CONSUMO,1,145.69,2014-08-27T15:37:55,31240,A779D276-B62D-4654-B726-EE0DB6BF9C64
