Country,Country Code,Series,Series Code,1970 [YR1970],1980 [YR1980],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Estonia,EST,"Labor force, total",SL.TLF.TOTL.IN,..,..,844998,701384,672394,675868,693807,..
Estonia,EST,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,..,..,89.89307,90.01198,104.52699,97.66734,..
Estonia,EST,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,92.59855,93.96245,106.4113,97.04293,..
Estonia,EST,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,87.29346,86.2913,102.77594,98.25981,..
Ethiopia,ETH,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,17.9772,..,41.09206
Ethiopia,ETH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,29.82034,..,49.0907
Ethiopia,ETH,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,0.42868,..,0.71828
Ethiopia,ETH,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,41.93662,..,57.20897
Ethiopia,ETH,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
Ethiopia,ETH,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
Ethiopia,ETH,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,..,..,..,752725.4375,783877.3125,1181148.625,2178738.5,..
Ethiopia,ETH,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,..,..,243147.4844,313939.3125,548900.1875,989862.9375,..
Ethiopia,ETH,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,..,..,509577.9688,469938,632248.5,1188875.625,..
Ethiopia,ETH,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,..,..,81.88825,..,96.57825,89.48867,..
Ethiopia,ETH,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,83.88067,..,96.00668,89.35196,..
Ethiopia,ETH,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,80.54992,..,96.9782,89.6108,..
Ethiopia,ETH,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,391410,..
Ethiopia,ETH,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,170647,..
Ethiopia,ETH,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,1473040,..
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,253.3479607,133.8986024,124.0509505,161.8769539,341.8589562,..
Ethiopia,ETH,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,4.49659,..
Ethiopia,ETH,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,0.11743,..
Ethiopia,ETH,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,0.00183,..
Ethiopia,ETH,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,1.27682,..
Ethiopia,ETH,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,1.12486,..
Ethiopia,ETH,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,0.38301,..,..,..
Ethiopia,ETH,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,0.33799,..,..,..
Ethiopia,ETH,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,0.42814,..,..,..
Ethiopia,ETH,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,16.70000076,..
Ethiopia,ETH,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,13.60000038,..
Ethiopia,ETH,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,16.29999924,..
Ethiopia,ETH,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,14.80000019,..
Ethiopia,ETH,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,68.09999847,..
Ethiopia,ETH,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,66,..
Ethiopia,ETH,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,64.40000153,..
Ethiopia,ETH,Internet users (per 100 people),IT.NET.USER.P2,..,..,0,1.75E-05,0.015263767,0.219659819,0.75,..
Ethiopia,ETH,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,13.60000038,..
Ethiopia,ETH,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,19,..
Ethiopia,ETH,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,44.99218413,45.00307327,45.20727475,46.95401939,47.19950046,..
Ethiopia,ETH,"Labor force, total",SL.TLF.TOTL.IN,..,..,20879951,24747261,28973693,34885465,40815504,..
Ethiopia,ETH,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,..,..,11.28056,..,18.88681,28.53858,..
Ethiopia,ETH,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,9.55055,..,13.54577,24.86738,..
Ethiopia,ETH,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,13.00141,..,24.14865,32.13165,..
Euro area,EMU,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Euro area,EMU,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,98.09045039,98.09045039,98.63942427,98.63942427,..
Euro area,EMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,98.46615515,98.46615515,98.88470162,98.88470162,..
Euro area,EMU,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,0.992293017,0.992293017,0.995034573,0.995034573,..
Euro area,EMU,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,98.85230346,98.85230346,99.13165529,99.13165529,..
Euro area,EMU,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
Euro area,EMU,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
Euro area,EMU,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..
Euro area,EMU,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,5207342.5,397958.9375,256935.9688,229932.7969,130419.6406,94307.10156,132822.9375,..
Euro area,EMU,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,2548203.75,172136.875,108347.3438,95474.83594,48610.36328,32433.89063,49751.32813,..
Euro area,EMU,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,2659138.5,225822.0625,148588.625,134457.9531,81809.27344,61873.20703,83071.60156,..
Euro area,EMU,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,95.39848,97.25693,96.78945,98.09875,97.85076,97.77942,..
Euro area,EMU,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,95.51736,97.47657,97.11115,98.37839,97.96773,97.9053,..
Euro area,EMU,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,95.29771,97.05463,96.48804,97.83028,97.73756,97.65382,..
Euro area,EMU,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
Euro area,EMU,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
Euro area,EMU,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2232.01424,9781.213803,18850.1713,23737.73282,20209.66203,31982.15062,37608.91573,..
Euro area,EMU,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Euro area,EMU,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
Euro area,EMU,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
Euro area,EMU,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
Euro area,EMU,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,18.94988738,21.57758966,24.68539663,27.53704888,..
Euro area,EMU,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,41.43726319,42.33095003,44.24944592,45.2126623,..
Euro area,EMU,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,43.82782758,45.05567264,46.19874935,45.95045099,..
Euro area,EMU,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,42.56545013,43.4707635,45.09707569,45.54835554,..
Euro area,EMU,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,35.61978422,30.94347025,26.71214395,23.42896553,..
Euro area,EMU,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,37.30174879,33.34751205,29.44261657,26.20947734,..
Euro area,EMU,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,38.62610208,35.19282438,31.57054972,28.46557071,..
Euro area,EMU,Internet users (per 100 people),IT.NET.USER.P2,..,..,0.072756714,1.702123942,22.51868204,51.24401839,71.02191736,..
Euro area,EMU,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,19.3389171,22.52995476,26.36435347,29.91916162,..
Euro area,EMU,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,18.74109531,20.89679513,23.37723884,25.53681857,..
Euro area,EMU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,39.84173527,41.39283433,42.64619539,43.73192217,44.99967187,..
Euro area,EMU,"Labor force, total",SL.TLF.TOTL.IN,..,..,138341119,142223922,147932296,156102145,161568406,..
Euro area,EMU,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,76.73675,84.05481,86.1436,85.89842,87.80595,84.03285,..
Euro area,EMU,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,80.22922,87.25597,89.28577,89.24768,90.09982,85.37312,..
Euro area,EMU,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,73.41293,81.00618,83.15247,82.71433,85.62766,82.76003,..
Europe & Central Asia,ECS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,96.03782972,97.32198025,97.32198025,98.60373467,98.60373467,..
Europe & Central Asia,ECS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,97.27406177,98.14146731,98.14146731,98.98703165,98.98703165,..
Europe & Central Asia,ECS,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,0.974027354,0.982929833,0.982929833,0.992108118,0.992108118,..
Europe & Central Asia,ECS,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,98.59869881,99.01213393,99.01213393,99.38809383,99.38809383,..
Europe & Central Asia,ECS,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,14257446,1428265.25,1149174.625,972008.5625,467785.9688,341009.7813,315762.375,..
Europe & Central Asia,ECS,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,..,..,434237.8438,197418.9219,138666.7031,117178.3516,..
Europe & Central Asia,ECS,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,..,..,537770.75,270367.0625,202343.0781,198584.0156,..
Europe & Central Asia,ECS,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,91.94548,92.06493,93.76626,97.09496,98.26103,98.47953,..
Europe & Central Asia,ECS,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,92.90978,96.45014,97.99662,98.4708,..
Europe & Central Asia,ECS,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,94.56492,97.69735,98.51093,98.48741,..
Europe & Central Asia,ECS,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,1365.690981,5728.599548,10481.58292,12548.27334,11515.07646,19047.64511,23433.1527,..
Europe & Central Asia,ECS,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,18.83228908,..,28.9991969,32.32865115,..
Europe & Central Asia,ECS,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,50.03165518,..,48.21982928,47.82313824,..
Europe & Central Asia,ECS,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,49.89170819,..,46.01622896,44.26974106,..
Europe & Central Asia,ECS,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,50.46118354,..,47.24885227,46.34353444,..
Europe & Central Asia,ECS,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,30.63251666,..,19.23065979,17.11854458,..
Europe & Central Asia,ECS,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,29.99576645,..,22.4898363,20.19846811,..
Europe & Central Asia,ECS,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,29.93271334,..,25.07315319,22.7407838,..
Europe & Central Asia,ECS,Internet users (per 100 people),IT.NET.USER.P2,..,..,0.048107128,1.023859739,13.1845624,35.22597852,56.24588294,..
Europe & Central Asia,ECS,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,18.72602838,..,33.34824011,37.34939061,..
Europe & Central Asia,ECS,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,19.31867711,..,25.53057019,28.39007686,..
Europe & Central Asia,ECS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,43.19490793,43.46815816,44.15851343,44.61499462,45.01141861,..
Europe & Central Asia,ECS,"Labor force, total",SL.TLF.TOTL.IN,..,..,388926408,386987738,396710301,410547604,426533424,..
Europe & Central Asia,ECS,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,79.57168,82.69497,84.45454,82.30254,88.93143,90.56949,..
Europe & Central Asia,ECS,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,85.41957,83.37798,89.41169,90.96085,..
Europe & Central Asia,ECS,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,83.52883,81.26764,88.46825,90.19131,..
Europe & Central Asia (excluding high income),ECA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,91.06057299,93.40411597,93.40411597,97.18693924,97.18693924,..
Europe & Central Asia (excluding high income),ECA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,94.02624284,95.74873023,95.74873023,98.18681644,98.18681644,..
Europe & Central Asia (excluding high income),ECA,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,0.937241888,0.95075416,0.95075416,0.979367022,0.979367022,..
