Series Name,Country Name,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Female genital mutilation prevalence (%): Q1 (lowest),Heavily indebted poor countries (HIPC),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),High income,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Honduras,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Hungary,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),IBRD only,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Iceland,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),IDA & IBRD total,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),IDA blend,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),IDA only,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),IDA total,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),India,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Indonesia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Iran, Islamic Rep.",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Iraq,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Ireland,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Isle of Man,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Israel,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Italy,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Jamaica,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Japan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Jordan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Kazakhstan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Kenya,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Kiribati,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Korea, Rep.",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Kosovo,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Kuwait,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Kyrgyz Republic,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Lao PDR,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Late-demographic dividend,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Latin America & Caribbean,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Latin America & Caribbean (excluding high income),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Latin America & Caribbean (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Latvia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Least developed countries: UN classification,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Lebanon,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Lesotho,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Liberia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Libya,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Liechtenstein,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Lithuania,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Low & middle income,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Low income,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Lower middle income,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Luxembourg,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Macao SAR, China",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Macedonia, FYR",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Madagascar,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Malawi,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Malaysia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Maldives,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Mali,..,..,..,..,..,..,..,..,84.3,..
Female genital mutilation prevalence (%): Q1 (lowest),Malta,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Marshall Islands,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Mauritania,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Mauritius,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Mexico,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Middle East & North Africa,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Middle East & North Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Middle East & North Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Middle income,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Moldova,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Monaco,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Mongolia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Montenegro,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Morocco,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Mozambique,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Myanmar,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Namibia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Nauru,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Nepal,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Netherlands,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),New Caledonia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),New Zealand,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Nicaragua,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Niger,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Nigeria,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),North America,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Norway,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),OECD members,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Oman,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Other small states,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Pacific island small states,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Pakistan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Palau,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Panama,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Papua New Guinea,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Paraguay,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Peru,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Philippines,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Poland,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Portugal,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Post-demographic dividend,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Pre-demographic dividend,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Puerto Rico,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Qatar,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Romania,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Russian Federation,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Rwanda,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Samoa,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),San Marino,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Saudi Arabia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Senegal,..,..,..,..,..,..,..,38.6,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Serbia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Seychelles,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sierra Leone,..,..,..,..,..,..,..,98.2,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Singapore,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Slovak Republic,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Slovenia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Small states,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Solomon Islands,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Somalia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),South Africa,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),South Asia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),South Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),South Sudan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Spain,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sri Lanka,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),St. Lucia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),St. Martin (French part),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sub-Saharan Africa,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sub-Saharan Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sub-Saharan Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sudan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Suriname,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Swaziland,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Sweden,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Switzerland,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Tajikistan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Tanzania,..,..,..,..,..,..,..,20.5,24.5,..
Female genital mutilation prevalence (%): Q1 (lowest),Thailand,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Timor-Leste,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Togo,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Tonga,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Tunisia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Turkey,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Turkmenistan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Tuvalu,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Uganda,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Ukraine,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),United Arab Emirates,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),United Kingdom,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),United States,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Upper middle income,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Uruguay,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Uzbekistan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Vanuatu,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Venezuela, RB",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Vietnam,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),West Bank and Gaza,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),World,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Zambia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),Zimbabwe,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Afghanistan,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Albania,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Algeria,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),American Samoa,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Andorra,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Angola,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Antigua and Barbuda,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Arab World,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Argentina,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Armenia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Aruba,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Australia,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Austria,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),Azerbaijan,..,..,..,..,..,..,..,..,..,..
